QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|TABLE_NAME|PRUNED_CHUNK_COUNT|PRUNED_COLUMN_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"efce1066834f8223"|"0x7fb87450a4b018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|36404|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"efce1066834f8223"|"0x7fb87450a210822aa377e82bcffe"|"NULL"|"NULL"|"customer"|0|1|3|150000|18120|"GetTable (customer) pruned: 0/3 chunk(s), 1/8 column(s)"
"efce1066834f8223"|"0x7fb87450a2f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|5087|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"d1227321cd540d48"|"0x7fb8778b9b708ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|15995|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"d1227321cd540d48"|"0x7fb8778b99b03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|107354|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"9cc53c7ab139ffd"|"0x7fb86d31c4d01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|29136|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"9cc53c7ab139ffd"|"0x7fb8771e467044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|162716|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"9cc53c7ab139ffd"|"0x7fb8771e4590ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7071|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"9cc53c7ab139ffd"|"0x7fb86fcfb010c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|41087|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"9cc53c7ab139ffd"|"0x7fb8771e4910b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13532|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"9cc53c7ab139ffd"|"0x7fb8771e4750c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4748|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"b7faeb4b742ae053"|"0x7fb8678acb501ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|28384|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"b7faeb4b742ae053"|"0x7fb8678aca7044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|168326|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"b7faeb4b742ae053"|"0x7fb8771e3f70ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|8069|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"b7faeb4b742ae053"|"0x7fb8678acc30c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|41766|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"b7faeb4b742ae053"|"0x7fb8771e3e90b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|14030|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"b7faeb4b742ae053"|"0x7fb8771e3cd0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4155|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"6b23c71e7c5e84aa"|"0x7fb86973cfb01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16484|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"6b23c71e7c5e84aa"|"0x7fb86973cc30906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5408|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"6b23c71e7c5e84aa"|"0x7fb86973bb902eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2621|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"6b23c71e7c5e84aa"|"0x7fb86973d33015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2658|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"6b23c71e7c5e84aa"|"0x7fb86973d250787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|2811|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"ea18fd2c93881412"|"0x7fb86f29cdf0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|129108|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"ea18fd2c93881412"|"0x7fb86a95f9b070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7565|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"1328b97b607e025c"|"0x7fb87b36ae104952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10184|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"1328b97b607e025c"|"0x7fb87b036950e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|32916|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"55a5ca88daac27a8"|"0x7fb85e9f3030e4449741ade7e3b2"|"NULL"|"NULL"|"partsupp"|0|1|13|800000|17127|"GetTable (partsupp) pruned: 0/13 chunk(s), 1/5 column(s)"
"55a5ca88daac27a8"|"0x7fb85e9f3110b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|2066|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"55a5ca88daac27a8"|"0x7fb85e9f31f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1491|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"3e9a00190a0f84bc"|"0x7fb86fdcd5d01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30269|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"3e9a00190a0f84bc"|"0x7fb86fdcd4f044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|173000|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"3e9a00190a0f84bc"|"0x7fb86fdcd410ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7085|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"3e9a00190a0f84bc"|"0x7fb86fdcd790c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|43053|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"3e9a00190a0f84bc"|"0x7fb86fdccfb0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|12891|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"3e9a00190a0f84bc"|"0x7fb86d31e7d0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4511|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"57be62ce456e60ea"|"0x7fb8712ae9f01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30436|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"57be62ce456e60ea"|"0x7fb86d31a47044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|163297|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"57be62ce456e60ea"|"0x7fb86d31a2b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|8749|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"57be62ce456e60ea"|"0x7fb8712aef30c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|40658|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"57be62ce456e60ea"|"0x7fb8712ae3d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13426|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"57be62ce456e60ea"|"0x7fb8712ae4b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4393|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"7942b5823d376cd"|"0x7fb8751aa2d03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|101971|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"7942b5823d376cd"|"0x7fb879b8b970f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6537|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"1d4f00a2fdf372d0"|"0x7fb870d289101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|32590|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"1d4f00a2fdf372d0"|"0x7fb870d2859044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|164529|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"1d4f00a2fdf372d0"|"0x7fb8712a97b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6897|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"1d4f00a2fdf372d0"|"0x7fb8678ac1b0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42376|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"1d4f00a2fdf372d0"|"0x7fb8712a96d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13641|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"1d4f00a2fdf372d0"|"0x7fb8712a9430c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4315|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"48d70e0a47a313b2"|"0x7fb870d238901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|28309|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"48d70e0a47a313b2"|"0x7fb870d2327044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|165873|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"48d70e0a47a313b2"|"0x7fb870d22b70ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7540|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"48d70e0a47a313b2"|"0x7fb8678aced0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|43004|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"48d70e0a47a313b2"|"0x7fb870d23510b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13276|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"48d70e0a47a313b2"|"0x7fb870d23430c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4372|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"e31ddc150ca48b11"|"0x7fb87a5679101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30813|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"e31ddc150ca48b11"|"0x7fb87a56783044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|163571|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"e31ddc150ca48b11"|"0x7fb87a567750ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6701|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"e31ddc150ca48b11"|"0x7fb87a567ad0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|41945|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"e31ddc150ca48b11"|"0x7fb87a5672f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13250|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"e31ddc150ca48b11"|"0x7fb870d26990c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4086|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"64d9d273c6ef5482"|"0x7fb870d24af01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30560|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"64d9d273c6ef5482"|"0x7fb870d244d044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|167874|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"64d9d273c6ef5482"|"0x7fb870d23dd0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7576|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"64d9d273c6ef5482"|"0x7fb8678ae910c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42955|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"64d9d273c6ef5482"|"0x7fb870d24770b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|12960|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"64d9d273c6ef5482"|"0x7fb870d24690c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4333|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"c665e3aac7cdc678"|"0x7fb87462b4f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|7413|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"c665e3aac7cdc678"|"0x7fb87462b5d072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|4667|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"c665e3aac7cdc678"|"0x7fb87462b6b015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2075|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"c665e3aac7cdc678"|"0x7fb87462b410787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1962|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"c665e3aac7cdc678"|"0x7fb874173ed018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|25276|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"c665e3aac7cdc678"|"0x7fb874173fb0f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|109362|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"c665e3aac7cdc678"|"0x7fb874174090ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6624|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"97f0966d65c03b81"|"0x7fb8642ca3704952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10002|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"97f0966d65c03b81"|"0x7fb86926e4b0e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|45161|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"3a9a6225ad04ab38"|"0x7fb8795de2d03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|95408|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"3a9a6225ad04ab38"|"0x7fb8795dd150f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6242|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"45815986d9d5bd9d"|"0x7fb870d25e301ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30254|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"45815986d9d5bd9d"|"0x7fb870d25f1044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|160957|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"45815986d9d5bd9d"|"0x7fb870d25ff0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7069|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"45815986d9d5bd9d"|"0x7fb8712ad170c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|44080|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"45815986d9d5bd9d"|"0x7fb870d260d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13451|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"45815986d9d5bd9d"|"0x7fb86fec63b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4278|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"504d337a1f3d3295"|"0x7fb86fec39b01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|32624|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"504d337a1f3d3295"|"0x7fb8712abe3044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|165916|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"504d337a1f3d3295"|"0x7fb8712ac370ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7279|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"504d337a1f3d3295"|"0x7fb86fec3710c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|41273|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"504d337a1f3d3295"|"0x7fb86fec40b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|14068|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"504d337a1f3d3295"|"0x7fb86fec3b70c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4330|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"5b1a9977954e2b2c"|"0x7fb87a562f901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|29776|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"5b1a9977954e2b2c"|"0x7fb87a56297044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|170740|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"5b1a9977954e2b2c"|"0x7fb87a5625f0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7001|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"5b1a9977954e2b2c"|"0x7fb86fec7fb0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42527|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"5b1a9977954e2b2c"|"0x7fb87a562c10b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13364|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"5b1a9977954e2b2c"|"0x7fb87a562b30c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4190|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"ad8cca2b908da678"|"0x7fb87462adf01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30268|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"ad8cca2b908da678"|"0x7fb87462aed044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|166408|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"ad8cca2b908da678"|"0x7fb87462afb0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7366|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"ad8cca2b908da678"|"0x7fb8712ae750c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|40482|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"ad8cca2b908da678"|"0x7fb87462a990b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13420|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"ad8cca2b908da678"|"0x7fb8712a82b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4790|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"59a380a211a5b7af"|"0x7fb8745063101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30321|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"59a380a211a5b7af"|"0x7fb874505f9044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|173588|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"59a380a211a5b7af"|"0x7fb8678a97b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6635|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"59a380a211a5b7af"|"0x7fb8678a8a90c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42209|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"59a380a211a5b7af"|"0x7fb8745065b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13457|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"59a380a211a5b7af"|"0x7fb8745064d0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4346|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"e2e5f1218d66ff8d"|"0x7fb8583a47108ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|15181|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"e2e5f1218d66ff8d"|"0x7fb8741df2d06713a60d4fbd2dc9"|"NULL"|"NULL"|"lineitem"|0|0|92|6001215|45262|"GetTable (lineitem) pruned: 0/92 chunk(s), 0/16 column(s)"
"e2e5f1218d66ff8d"|"0x7fb8741e10902eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|1766|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"e2e5f1218d66ff8d"|"0x7fb8623aead048d71e19c18258b9"|"NULL"|"NULL"|"nation"|0|0|1|25|1808|"GetTable (nation) pruned: 0/1 chunk(s), 0/4 column(s)"
"f3bf4822c47afb11"|"0x7fb87462cad01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|29904|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"f3bf4822c47afb11"|"0x7fb87462cbb044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|167795|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"f3bf4822c47afb11"|"0x7fb8741dfff0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7685|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"f3bf4822c47afb11"|"0x7fb86fec9ad0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|40484|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"f3bf4822c47afb11"|"0x7fb8741e0290b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13047|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"f3bf4822c47afb11"|"0x7fb8741e01b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4147|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"694399accfe68a89"|"0x7fb8678aacb01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|29754|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"694399accfe68a89"|"0x7fb8678aaaf044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|162376|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"694399accfe68a89"|"0x7fb8678aabd0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6409|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"694399accfe68a89"|"0x7fb8678aad90c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|43480|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"694399accfe68a89"|"0x7fb8678aa850b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13665|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"694399accfe68a89"|"0x7fb8712a8550c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4376|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"f54c16b0af8a2594"|"0x7fb87afa7eb0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|122620|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"f54c16b0af8a2594"|"0x7fb87afa8070ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6476|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"759aed62467baef3"|"0x7fb874629810b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|8033|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"759aed62467baef3"|"0x7fb8746298f072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|4707|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"759aed62467baef3"|"0x7fb8746299d015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2197|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"759aed62467baef3"|"0x7fb8746293b0787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|2000|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"759aed62467baef3"|"0x7fb874172d5018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|24925|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"759aed62467baef3"|"0x7fb874172e30f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|109066|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"759aed62467baef3"|"0x7fb874172f10ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5827|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"3a3038a847c81bbc"|"0x7fb874627970b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|7516|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"3a3038a847c81bbc"|"0x7fb8746276d072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5184|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
