QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION
"11704203746d60ef"|"REFERENCE"|"nation"|"n_name"|25|1|43871|"TableScan Impl: ColumnVsValue n_name = 'CANADA'"
"8c6161e2d9ab2c56"|"DATA"|"part"|"p_name"|2000000|21567|2199296|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'steel' AND 'steem'"
"8c6161e2d9ab2c56"|"REFERENCE"|"lineitem"|"l_shipdate"|100216|98202|2104023|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"8c6161e2d9ab2c56"|"REFERENCE"|"nation"|"n_name"|25|1|48089|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"5cc7449acaca5ae6"|"DATA"|"part"|"p_name"|2000000|21837|2223882|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'grey' AND 'grez'"
"5cc7449acaca5ae6"|"REFERENCE"|"lineitem"|"l_shipdate"|100514|99421|2052773|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"5cc7449acaca5ae6"|"DATA"|"nation"|"n_name"|25|1|45641|"TableScan Impl: ColumnVsValue n_name = 'UNITED STATES'"
"84bb1e8ecd181347"|"DATA"|"part"|"p_name"|2000000|21685|2231653|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'drab' AND 'drac'"
"84bb1e8ecd181347"|"REFERENCE"|"lineitem"|"l_shipdate"|101323|99226|2112300|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"84bb1e8ecd181347"|"REFERENCE"|"nation"|"n_name"|25|1|49943|"TableScan Impl: ColumnVsValue n_name = 'ARGENTINA'"
"474549d5a69ac32a"|"DATA"|"part"|"p_name"|2000000|21630|2240462|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'coral' AND 'coram'"
"474549d5a69ac32a"|"REFERENCE"|"lineitem"|"l_shipdate"|99781|98770|2061700|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"474549d5a69ac32a"|"DATA"|"nation"|"n_name"|25|1|46115|"TableScan Impl: ColumnVsValue n_name = 'PERU'"
"bbba9d08fc72b6e2"|"DATA"|"part"|"p_name"|2000000|21856|2232267|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'moccasin' AND 'moccasio'"
"bbba9d08fc72b6e2"|"REFERENCE"|"lineitem"|"l_shipdate"|100384|99613|2080392|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"bbba9d08fc72b6e2"|"REFERENCE"|"nation"|"n_name"|25|1|41043|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"afdd0822079a99e8"|"DATA"|"part"|"p_name"|2000000|21823|2231042|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"
"afdd0822079a99e8"|"REFERENCE"|"lineitem"|"l_shipdate"|100998|99912|2114664|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"afdd0822079a99e8"|"REFERENCE"|"nation"|"n_name"|25|1|45137|"TableScan Impl: ColumnVsValue n_name = 'INDIA'"
"32c1687ace173e3"|"DATA"|"part"|"p_name"|2000000|22026|2440785|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'white' AND 'whitf'"
"32c1687ace173e3"|"REFERENCE"|"lineitem"|"l_shipdate"|101490|100427|2076252|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"32c1687ace173e3"|"REFERENCE"|"nation"|"n_name"|25|1|37437|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"5cb4b4fa973f3ea2"|"DATA"|"part"|"p_name"|2000000|21743|2256221|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'ivory' AND 'ivorz'"
"5cb4b4fa973f3ea2"|"REFERENCE"|"lineitem"|"l_shipdate"|99887|98802|2038053|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"5cb4b4fa973f3ea2"|"REFERENCE"|"nation"|"n_name"|25|1|51310|"TableScan Impl: ColumnVsValue n_name = 'UNITED STATES'"
"f570e07280250c9b"|"DATA"|"part"|"p_name"|2000000|21567|2217107|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'steel' AND 'steem'"
"f570e07280250c9b"|"REFERENCE"|"lineitem"|"l_shipdate"|99199|98156|2004216|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"f570e07280250c9b"|"REFERENCE"|"nation"|"n_name"|25|1|45532|"TableScan Impl: ColumnVsValue n_name = 'GERMANY'"
"deaa94b2977da923"|"DATA"|"part"|"p_name"|2000000|21813|2228473|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'peru' AND 'perv'"
"deaa94b2977da923"|"REFERENCE"|"lineitem"|"l_shipdate"|100222|99180|2109213|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"deaa94b2977da923"|"DATA"|"nation"|"n_name"|25|1|37742|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"2706548137ec2edf"|"DATA"|"part"|"p_name"|2000000|21669|2235447|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'chartreuse' AND 'chartreusf'"
"2706548137ec2edf"|"REFERENCE"|"lineitem"|"l_shipdate"|100528|98465|2107032|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"2706548137ec2edf"|"REFERENCE"|"nation"|"n_name"|25|1|40373|"TableScan Impl: ColumnVsValue n_name = 'IRAQ'"
"43534758389cb732"|"DATA"|"part"|"p_name"|2000000|22026|2230895|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'white' AND 'whitf'"
"43534758389cb732"|"REFERENCE"|"lineitem"|"l_shipdate"|100765|99902|2070515|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"43534758389cb732"|"REFERENCE"|"nation"|"n_name"|25|1|52795|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"
"5758a1ae3ef146b1"|"DATA"|"part"|"p_name"|2000000|21606|2233485|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'rosy' AND 'rosz'"
"5758a1ae3ef146b1"|"REFERENCE"|"lineitem"|"l_shipdate"|99427|98561|2034085|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"5758a1ae3ef146b1"|"DATA"|"nation"|"n_name"|25|1|36063|"TableScan Impl: ColumnVsValue n_name = 'CANADA'"
"ab502e4e77473c93"|"DATA"|"part"|"p_name"|2000000|21499|2213038|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'dark' AND 'darl'"
"ab502e4e77473c93"|"REFERENCE"|"lineitem"|"l_shipdate"|100272|98287|2056900|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"ab502e4e77473c93"|"DATA"|"nation"|"n_name"|25|1|38434|"TableScan Impl: ColumnVsValue n_name = 'BRAZIL'"
"a55cc4a5b7c38178"|"DATA"|"part"|"p_name"|2000000|21605|2253403|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'navy' AND 'navz'"
"a55cc4a5b7c38178"|"REFERENCE"|"lineitem"|"l_shipdate"|99723|98697|2036042|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"a55cc4a5b7c38178"|"DATA"|"nation"|"n_name"|25|1|38496|"TableScan Impl: ColumnVsValue n_name = 'INDIA'"
"500a5096d6dceadb"|"DATA"|"nation"|"n_name"|25|1|13228|"TableScan Impl: ColumnVsValue n_name = 'MOZAMBIQUE'"
"500a5096d6dceadb"|"REFERENCE"|"part"|"p_name"|2000000|21685|2862915|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'yellow' AND 'yellox'"
"500a5096d6dceadb"|"REFERENCE"|"lineitem"|"l_shipdate"|9200000|9102166|56158783|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"295669cdda77e18d"|"DATA"|"part"|"p_name"|2000000|21926|2255316|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'sienna' AND 'siennb'"
"295669cdda77e18d"|"REFERENCE"|"lineitem"|"l_shipdate"|101050|99943|2111704|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"295669cdda77e18d"|"REFERENCE"|"nation"|"n_name"|25|1|43834|"TableScan Impl: ColumnVsValue n_name = 'ROMANIA'"
"791705434bbc48c9"|"DATA"|"nation"|"n_name"|25|1|11680|"TableScan Impl: ColumnVsValue n_name = 'MOZAMBIQUE'"
"791705434bbc48c9"|"REFERENCE"|"part"|"p_name"|2000000|21670|2752976|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'almond' AND 'almone'"
"791705434bbc48c9"|"REFERENCE"|"lineitem"|"l_shipdate"|9200000|9102166|57882246|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"d6fdb327c7787216"|"DATA"|"part"|"p_name"|2000000|21719|2221486|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'antique' AND 'antiquf'"
"d6fdb327c7787216"|"REFERENCE"|"lineitem"|"l_shipdate"|101384|99348|2159563|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"d6fdb327c7787216"|"REFERENCE"|"nation"|"n_name"|25|1|44943|"TableScan Impl: ColumnVsValue n_name = 'GERMANY'"
"779dab924da9c164"|"DATA"|"part"|"p_name"|2000000|21901|2222108|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'cyan' AND 'cyao'"
"779dab924da9c164"|"REFERENCE"|"lineitem"|"l_shipdate"|100778|99992|2038778|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"779dab924da9c164"|"REFERENCE"|"nation"|"n_name"|25|1|45678|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
"d4714e4feb3c278"|"DATA"|"part"|"p_name"|2000000|21926|2234188|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'violet' AND 'violeu'"
"d4714e4feb3c278"|"REFERENCE"|"lineitem"|"l_shipdate"|100805|99751|2135375|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"d4714e4feb3c278"|"REFERENCE"|"nation"|"n_name"|25|1|46926|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"
"e8e4380addd1a2d"|"DATA"|"part"|"p_name"|2000000|21605|2222156|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'navy' AND 'navz'"
"e8e4380addd1a2d"|"REFERENCE"|"lineitem"|"l_shipdate"|99075|98251|2112705|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"e8e4380addd1a2d"|"DATA"|"nation"|"n_name"|25|1|46842|"TableScan Impl: ColumnVsValue n_name = 'ETHIOPIA'"
"33b2feb8bc16486b"|"DATA"|"part"|"p_name"|2000000|21642|2211192|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'blush' AND 'blusi'"
"33b2feb8bc16486b"|"REFERENCE"|"lineitem"|"l_shipdate"|99261|98197|2038734|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"33b2feb8bc16486b"|"DATA"|"nation"|"n_name"|25|1|43096|"TableScan Impl: ColumnVsValue n_name = 'CANADA'"
"ef0b7c41e60256aa"|"DATA"|"part"|"p_name"|2000000|21686|2200817|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'cornsilk' AND 'cornsill'"
"ef0b7c41e60256aa"|"REFERENCE"|"lineitem"|"l_shipdate"|99813|98959|2073093|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"ef0b7c41e60256aa"|"REFERENCE"|"nation"|"n_name"|25|1|42728|"TableScan Impl: ColumnVsValue n_name = 'EGYPT'"
"f3e480e36cdd3cd7"|"DATA"|"part"|"p_name"|2000000|21733|2211836|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'salmon' AND 'salmoo'"
"f3e480e36cdd3cd7"|"REFERENCE"|"lineitem"|"l_shipdate"|100282|99165|2035025|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"f3e480e36cdd3cd7"|"REFERENCE"|"nation"|"n_name"|25|1|40339|"TableScan Impl: ColumnVsValue n_name = 'VIETNAM'"
"fd0e08dd2363353"|"DATA"|"part"|"p_name"|2000000|21685|2204853|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'drab' AND 'drac'"
"fd0e08dd2363353"|"REFERENCE"|"lineitem"|"l_shipdate"|100421|99363|2097659|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"fd0e08dd2363353"|"REFERENCE"|"nation"|"n_name"|25|1|36913|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"a2d1e86f47277445"|"DATA"|"part"|"p_name"|2000000|21856|2241702|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'moccasin' AND 'moccasio'"
"a2d1e86f47277445"|"REFERENCE"|"lineitem"|"l_shipdate"|100521|99413|2023389|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"a2d1e86f47277445"|"REFERENCE"|"nation"|"n_name"|25|1|37139|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"
"35577e77a604afe8"|"DATA"|"part"|"p_name"|2000000|21569|2203245|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'chiffon' AND 'chiffoo'"
"35577e77a604afe8"|"REFERENCE"|"lineitem"|"l_shipdate"|98720|97665|2123562|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"35577e77a604afe8"|"REFERENCE"|"nation"|"n_name"|25|1|48575|"TableScan Impl: ColumnVsValue n_name = 'MOZAMBIQUE'"
"fab4a58ca4f4f432"|"DATA"|"part"|"p_name"|2000000|21577|2214215|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'cream' AND 'crean'"
"fab4a58ca4f4f432"|"REFERENCE"|"lineitem"|"l_shipdate"|99108|98262|2094660|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"fab4a58ca4f4f432"|"REFERENCE"|"nation"|"n_name"|25|1|36489|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"25051dce00f2b13b"|"DATA"|"part"|"p_name"|2000000|21813|2214756|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'peru' AND 'perv'"
"25051dce00f2b13b"|"REFERENCE"|"lineitem"|"l_shipdate"|100321|99330|2136981|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"25051dce00f2b13b"|"DATA"|"nation"|"n_name"|25|1|39832|"TableScan Impl: ColumnVsValue n_name = 'IRAQ'"
"b235b9847995f465"|"DATA"|"part"|"p_name"|2000000|21921|2221922|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'tomato' AND 'tomatp'"
"b235b9847995f465"|"REFERENCE"|"lineitem"|"l_shipdate"|101099|100052|2147111|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"b235b9847995f465"|"REFERENCE"|"nation"|"n_name"|25|1|41994|"TableScan Impl: ColumnVsValue n_name = 'ETHIOPIA'"
"17fc136dcdfd5c96"|"REFERENCE"|"customer"|"c_phone"|681505|190423|149726558|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('18', '20', '13', '11', '32', '24', '29')"
"17fc136dcdfd5c96"|"REFERENCE"|"customer"|"c_acctbal"|1500000|681505|282522328|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7f63eb840b90)"
"1e1d6fd4b279be5b"|"DATA"|"nation"|"n_name"|25|1|12897|"TableScan Impl: ColumnVsValue n_name = 'ETHIOPIA'"
"1e1d6fd4b279be5b"|"REFERENCE"|"part"|"p_name"|2000000|21851|2814455|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'dim' AND 'din'"
"1e1d6fd4b279be5b"|"REFERENCE"|"lineitem"|"l_shipdate"|9200000|9106637|56970271|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"efcd50a7ec7658fb"|"REFERENCE"|"customer"|"c_phone"|681256|191035|149461745|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('16', '17', '27', '34', '26', '15', '13')"
"efcd50a7ec7658fb"|"REFERENCE"|"customer"|"c_acctbal"|1500000|681256|283565077|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7f63e979d250)"
"914a058f55744b1d"|"DATA"|"part"|"p_name"|2000000|21999|2223100|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'frosted' AND 'frostee'"
"914a058f55744b1d"|"REFERENCE"|"lineitem"|"l_shipdate"|101487|100646|2094545|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"914a058f55744b1d"|"REFERENCE"|"nation"|"n_name"|25|1|46108|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"
"71689b8f9288ce2f"|"DATA"|"part"|"p_name"|2000000|21856|2220086|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'moccasin' AND 'moccasio'"
"71689b8f9288ce2f"|"REFERENCE"|"lineitem"|"l_shipdate"|100521|99413|2051435|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"71689b8f9288ce2f"|"REFERENCE"|"nation"|"n_name"|25|1|38494|"TableScan Impl: ColumnVsValue n_name = 'IRAQ'"
"ff1abfa12fbe21e0"|"DATA"|"part"|"p_name"|2000000|21632|2198531|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'light' AND 'lighu'"
"ff1abfa12fbe21e0"|"REFERENCE"|"lineitem"|"l_shipdate"|99480|98439|2030151|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"ff1abfa12fbe21e0"|"DATA"|"nation"|"n_name"|25|1|46687|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"
"c942270a1fa54617"|"DATA"|"part"|"p_name"|2000000|21656|2203742|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'goldenrod' AND 'goldenroe'"
"c942270a1fa54617"|"REFERENCE"|"lineitem"|"l_shipdate"|99564|98492|2072291|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"c942270a1fa54617"|"REFERENCE"|"nation"|"n_name"|25|1|47935|"TableScan Impl: ColumnVsValue n_name = 'ROMANIA'"
"7ed775107ed33cb"|"DATA"|"nation"|"n_name"|25|1|13183|"TableScan Impl: ColumnVsValue n_name = 'EGYPT'"
"7ed775107ed33cb"|"REFERENCE"|"part"|"p_name"|2000000|21619|2795601|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'orange' AND 'orangf'"
"7ed775107ed33cb"|"REFERENCE"|"lineitem"|"l_shipdate"|9200000|9123688|55703737|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"3fd32e8cf15b34fc"|"DATA"|"part"|"p_name"|2000000|21926|2190407|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'violet' AND 'violeu'"
"3fd32e8cf15b34fc"|"REFERENCE"|"lineitem"|"l_shipdate"|100991|99925|2038240|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"3fd32e8cf15b34fc"|"REFERENCE"|"nation"|"n_name"|25|1|40748|"TableScan Impl: ColumnVsValue n_name = 'VIETNAM'"
"8d3e6a9edd1c4fc6"|"DATA"|"orders"|"o_orderstatus"|7900000|7309184|31959793|"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
"8d3e6a9edd1c4fc6"|"REFERENCE"|"lineitem"|"l_receiptdate"|2405258|1521781|188068528|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"8d3e6a9edd1c4fc6"|"REFERENCE"|"lineitem"|"l_commitdate"|2405258|1521781|188068528|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"8d3e6a9edd1c4fc6"|"DATA"|"nation"|"n_name"|25|1|35170|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"8d3e6a9edd1c4fc6"|"REFERENCE"|"lineitem"|"l_receiptdate"|7179298|5045155|768128552|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"8d3e6a9edd1c4fc6"|"REFERENCE"|"lineitem"|"l_commitdate"|7179298|5045155|768128552|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"8745d148c89be4ab"|"DATA"|"part"|"p_name"|2000000|21743|2288315|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'ivory' AND 'ivorz'"
"8745d148c89be4ab"|"REFERENCE"|"lineitem"|"l_shipdate"|99887|98802|2019692|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"8745d148c89be4ab"|"REFERENCE"|"nation"|"n_name"|25|1|41952|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"
"bd15183c90249c1d"|"DATA"|"part"|"p_name"|2000000|21813|2250212|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'peru' AND 'perv'"
"bd15183c90249c1d"|"REFERENCE"|"lineitem"|"l_shipdate"|100327|99166|2052337|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"bd15183c90249c1d"|"DATA"|"nation"|"n_name"|25|1|43350|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
"1f56b15ab43ef371"|"DATA"|"part"|"p_name"|2000000|21692|2236030|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'mint' AND 'minu'"
"1f56b15ab43ef371"|"REFERENCE"|"lineitem"|"l_shipdate"|100972|99000|2082013|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"1f56b15ab43ef371"|"DATA"|"nation"|"n_name"|25|1|35166|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
"4b399a34b7fdb5fb"|"DATA"|"part"|"p_name"|2000000|21567|2241677|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'steel' AND 'steem'"
"4b399a34b7fdb5fb"|"REFERENCE"|"lineitem"|"l_shipdate"|99021|98243|2065431|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"4b399a34b7fdb5fb"|"REFERENCE"|"nation"|"n_name"|25|1|41098|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_size"|415|415|1586244|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"cd8f6f37d84e8f25"|"REFERENCE"|"lineitem"|"l_quantity"|1043|415|1358364|"TableScan Impl: ColumnVsValue l_quantity >= 19"
"cd8f6f37d84e8f25"|"REFERENCE"|"lineitem"|"l_quantity"|1766|1043|2321306|"TableScan Impl: ColumnVsValue l_quantity <= 29"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_container"|1766|1766|5057621|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_brand"|5204|1766|5196332|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"
"cd8f6f37d84e8f25"|"REFERENCE"|"lineitem"|"l_shipinstruct"|20863|5204|2744766|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"cd8f6f37d84e8f25"|"REFERENCE"|"lineitem"|"l_shipmode"|146020|0|1201772|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_size"|7920|777|176970|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_container"|79150|7920|7346573|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_brand"|2000000|79150|3335366|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_size"|8048|1632|167786|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_container"|80094|8048|7128469|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_brand"|2000000|80094|3233200|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_size"|8077|2463|166577|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"cd8f6f37d84e8f25"|"REFERENCE"|"part"|"p_container"|79959|8077|7010107|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
