QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS
e31ddc150ca48b11|0x7fb87a21d6702bd164f577e0ca1c|0x7fb87a5672109e916b42d0de79ba|NULL|4|4|4|44152|5286089
e31ddc150ca48b11|0x7fb87a21d5d072349c70defd540c|0x7fb87a567ad0c5496a26d40a496f|NULL|23|23|23|1500000|39811
e31ddc150ca48b11|0x7fb87a21d5301c6972c052226069|0x7fb87a5672f0b8cbf259dc221ec9|NULL|1|1|1|10000|8110
e31ddc150ca48b11|0x7fb87a21d850b930cb12c0e46865|0x7fb870d26990c61445841b99d160|NULL|1|1|1|25|1956
64d9d273c6ef5482|0x7fb87a21b730b39eef4143c07c6a|0x7fb870d24a101f256bc3084201f8|NULL|4|4|4|10995|10375
64d9d273c6ef5482|0x7fb87a4a24d0d049feffd22ace0e|0x7fb870d23a509cb3c82b0092085e|NULL|92|92|92|329264|214188
64d9d273c6ef5482|0x7fb87a51ae7066ec083850059007|0x7fb870d23c102484359355d5fba8|NULL|4|4|4|43980|5319045
64d9d273c6ef5482|0x7fb87a21eb1072349c70defd540c|0x7fb8678ae910c5496a26d40a496f|NULL|23|23|23|1500000|37681
64d9d273c6ef5482|0x7fb87a51c9f01c6972c052226069|0x7fb870d24770b8cbf259dc221ec9|NULL|1|1|1|10000|8943
64d9d273c6ef5482|0x7fb87a51b4b0b930cb12c0e46865|0x7fb870d24690c61445841b99d160|NULL|1|1|1|25|2526
c665e3aac7cdc678|0x7fb8734b01f01c6972c052226069|0x7fb87462b4f0b8cbf259dc221ec9|NULL|1|1|1|10000|4087
c665e3aac7cdc678|0x7fb87417bd30ae18ff97d9b1c295|0x7fb87462b25054008a6393382323|NULL|1|1|1|1|2687
c665e3aac7cdc678|0x7fb8734b3e90ebfbd5950326e98c|0x7fb874173d10b422d8e2ec27ea7f|NULL|1|1|1|5|2975
c665e3aac7cdc678|0x7fb8734b40705f30384fe27338|0x7fb874173df09bfb375df413c61d|NULL|3|3|3|30183|5110
c665e3aac7cdc678|0x7fb8734b3c10228e6394cfa8386a|0x7fb87417417060e5e0c3be74e156|NULL|4|4|4|1366|5758
c665e3aac7cdc678|0x7fb8734b3d50d398b8df1456f88d|0x7fb874174250bbb8a2b49bbe2ffd|NULL|92|92|92|41007|159298
c665e3aac7cdc678|0x7fb87466e5b0a017cf372707bdaa|0x7fb8741744f092caa0c8dc480568|NULL|23|23|23|12405|30277
c665e3aac7cdc678|0x7fb87417b29075ef260683609e83|0x7fb87462b6b015f336fbe2aacac2|NULL|1|1|1|25|5978
97f0966d65c03b81|0x7fb7f9739530f5e63503045c6bc2|0x7fb8642ca3704952f26a02935ff1|NULL|3|3|3|150000|12625
97f0966d65c03b81|0x7fb7b90bd490825a53d3e5ac9748|0x7fb86926e4b0e6c3787bece24556|NULL|23|23|23|1500000|43093
3a9a6225ad04ab38|0x7fb878c713f01f55000ec8117eba|0x7fb8795dd850b0ffccaaf8adbf1f|NULL|4|4|4|206|5934
3a9a6225ad04ab38|0x7fb861cbb410bd79b475ecdf9766|0x7fb8795dd230427a49e51195b071|NULL|92|92|92|6187|111605
45815986d9d5bd9d|0x7fb87a1c915012be423b4137b1e0|0x7fb86fec55b0f435b466ed5212e6|NULL|4|4|4|10614|9926
45815986d9d5bd9d|0x7fb87a1c90b017c1ff69ae700ff|0x7fb8712ad95066aa01458efd953f|NULL|92|92|92|319280|225039
45815986d9d5bd9d|0x7fb874188990ea1ef3a3b8cb61fc|0x7fb8712ad330446fa5e1d7974f1c|NULL|4|4|4|42456|5234105
45815986d9d5bd9d|0x7fb8741888f072349c70defd540c|0x7fb8712ad170c5496a26d40a496f|NULL|23|23|23|1500000|33826
45815986d9d5bd9d|0x7fb874188a301c6972c052226069|0x7fb870d260d0b8cbf259dc221ec9|NULL|1|1|1|10000|8118
45815986d9d5bd9d|0x7fb87a1cdd90b930cb12c0e46865|0x7fb86fec63b0c61445841b99d160|NULL|1|1|1|25|2197
504d337a1f3d3295|0x7fb87a070430109f3a98deea587a|0x7fb8712abff0864334fa58b32ed2|NULL|4|4|4|10992|11708
504d337a1f3d3295|0x7fb87a1cb6d0738cdb98a6cf6128|0x7fb86fec3a9011eda349807c3548|NULL|92|92|92|330610|223464
504d337a1f3d3295|0x7fb87a1cd250d0aa3980dc14c332|0x7fb86fec3390ad937f769ba80631|NULL|4|4|4|43968|5251988
504d337a1f3d3295|0x7fb87a1ccdf072349c70defd540c|0x7fb86fec3710c5496a26d40a496f|NULL|23|23|23|1500000|36919
504d337a1f3d3295|0x7fb87a1ccd501c6972c052226069|0x7fb86fec40b0b8cbf259dc221ec9|NULL|1|1|1|10000|8138
504d337a1f3d3295|0x7fb87a1cbc70b930cb12c0e46865|0x7fb86fec3b70c61445841b99d160|NULL|1|1|1|25|2089
5b1a9977954e2b2c|0x7fb87a1ca050a7d82037351580ef|0x7fb87a562eb0c441c4b6b3fc6e39|NULL|4|4|4|10947|10097
5b1a9977954e2b2c|0x7fb87a1ca4b03386bf5039206afd|0x7fb86fec8090b8155ea2fa8376a6|NULL|92|92|92|326644|219781
5b1a9977954e2b2c|0x7fb87a4a1fd0ce21d0e53b8b2904|0x7fb86fec7ed0ec0f983b53a5806b|NULL|4|4|4|43788|5321923
5b1a9977954e2b2c|0x7fb87a1c9fb072349c70defd540c|0x7fb86fec7fb0c5496a26d40a496f|NULL|23|23|23|1500000|35589
5b1a9977954e2b2c|0x7fb87a1ca2301c6972c052226069|0x7fb87a562c10b8cbf259dc221ec9|NULL|1|1|1|10000|7978
5b1a9977954e2b2c|0x7fb87a4a2430b930cb12c0e46865|0x7fb87a562b30c61445841b99d160|NULL|1|1|1|25|2142
ad8cca2b908da678|0x7fb87a4a12b0ac0dfd4b5bab13f5|0x7fb8712aee50e611d32f7604a77b|NULL|4|4|4|10657|10675
ad8cca2b908da678|0x7fb87a4a1cb06f24b387ac652d79|0x7fb8712aead0d8341576c986da4|NULL|92|92|92|320428|227027
ad8cca2b908da678|0x7fb87a51d990e83b4b7967f38b81|0x7fb8712ae8308f92069d512cae47|NULL|4|4|4|42628|5514196
ad8cca2b908da678|0x7fb87a51d85072349c70defd540c|0x7fb8712ae750c5496a26d40a496f|NULL|23|23|23|1500000|36384
ad8cca2b908da678|0x7fb87a51d7b01c6972c052226069|0x7fb87462a990b8cbf259dc221ec9|NULL|1|1|1|10000|8946
ad8cca2b908da678|0x7fb87a51da30b930cb12c0e46865|0x7fb8712a82b0c61445841b99d160|NULL|1|1|1|25|1833
59a380a211a5b7af|0x7fb87a5cec303ef1829c2626b6f2|0x7fb8678a94301105597c2cea4ee|NULL|4|4|4|10683|10521
59a380a211a5b7af|0x7fb87a5cf950182a16b9ae17ae2a|0x7fb8678a8fd022e04268fc189408|NULL|92|92|92|320221|227051
59a380a211a5b7af|0x7fb87a5d1c50f0bdebcfa6ef45e2|0x7fb8678a8b702beaacd313983fbb|NULL|4|4|4|42732|5259577
59a380a211a5b7af|0x7fb87a64165072349c70defd540c|0x7fb8678a8a90c5496a26d40a496f|NULL|23|23|23|1500000|36208
59a380a211a5b7af|0x7fb87a5d1d901c6972c052226069|0x7fb8745065b0b8cbf259dc221ec9|NULL|1|1|1|10000|8535
59a380a211a5b7af|0x7fb87a5cea50b930cb12c0e46865|0x7fb8745064d0c61445841b99d160|NULL|1|1|1|25|2099
e2e5f1218d66ff8d|0x7fb87a51a97056206023a7a8813a|0x7fb8583a48d0d3c147e4aeec297f|NULL|23|23|23|729413|77581
e2e5f1218d66ff8d|0x7fb874ec16b02b5bf5fd5917a4a9|0x7fb8623aebb080838db6273d9feb|NULL|1|1|1|1|3352
e2e5f1218d66ff8d|0x7fb879d1a0504b7904fcf1d2efd3|0x7fb871edb6b0cf2f89bdbd085521|NULL|1|1|1|399|3811
e2e5f1218d66ff8d|0x7fb879d1c670617651cbc99a9878|0x7fb8583a49b055929ac77c55c90|NULL|92|92|92|239562|383178
e2e5f1218d66ff8d|0x7fb879d03d5055adb47608a99b9|0x7fb8625a7f107e6ec6082e199eab|NULL|2|2|2|713476|55177829
f3bf4822c47afb11|0x7fb87a49e6f0e5c633f547c0fe0a|0x7fb8741dfc70887c2a0a669e7e0b|NULL|4|4|4|10800|10485
f3bf4822c47afb11|0x7fb87a4a19907d4a820c5e5546e5|0x7fb8741dfd50af73534dcd1220e3|NULL|92|92|92|324361|213711
f3bf4822c47afb11|0x7fb879b7579032665290d9e520e6|0x7fb8741dff1063f6a2c721832ee2|NULL|4|4|4|43200|5267938
f3bf4822c47afb11|0x7fb87a4a117072349c70defd540c|0x7fb86fec9ad0c5496a26d40a496f|NULL|23|23|23|1500000|37351
f3bf4822c47afb11|0x7fb87a4a2ed01c6972c052226069|0x7fb8741e0290b8cbf259dc221ec9|NULL|1|1|1|10000|8091
f3bf4822c47afb11|0x7fb879b756f0b930cb12c0e46865|0x7fb8741e01b0c61445841b99d160|NULL|1|1|1|25|1899
694399accfe68a89|0x7fb87a1cdc507308570fd237133e|0x7fb8678aaa10c1a21eaddf9387bd|NULL|4|4|4|10775|11120
694399accfe68a89|0x7fb87a21cd1047a780cd2b1888c1|0x7fb86fec825051b0c12a4d0ddfde|NULL|92|92|92|322637|227096
694399accfe68a89|0x7fb87a21a97087dcbb531de4b200|0x7fb8678aae70defe6074ae123e04|NULL|4|4|4|43100|5395969
694399accfe68a89|0x7fb87a21af1072349c70defd540c|0x7fb8678aad90c5496a26d40a496f|NULL|23|23|23|1500000|36080
694399accfe68a89|0x7fb87a21b2301c6972c052226069|0x7fb8678aa850b8cbf259dc221ec9|NULL|1|1|1|10000|8828
694399accfe68a89|0x7fb87a21a790b930cb12c0e46865|0x7fb8712a8550c61445841b99d160|NULL|1|1|1|25|1894
f54c16b0af8a2594|0x7fb87b2a8fb08f49f7e144e37ab1|0x7fb87afa7dd0a3a9d04bf5162ef7|NULL|92|92|92|74677|136800
f54c16b0af8a2594|0x7fb87b2a9f507724a5f3931b01be|0x7fb87afa8070ae16e8eb33360359|NULL|4|4|4|200000|7082
759aed62467baef3|0x7fb8752308b01c6972c052226069|0x7fb874629810b8cbf259dc221ec9|NULL|1|1|1|10000|3891
759aed62467baef3|0x7fb8745dbdd0ae18ff97d9b1c295|0x7fb874172ab054008a6393382323|NULL|1|1|1|1|2491
759aed62467baef3|0x7fb87466eab0ebfbd5950326e98c|0x7fb874172b90b422d8e2ec27ea7f|NULL|1|1|1|5|2985
759aed62467baef3|0x7fb87466e1f05f30384fe27338|0x7fb874172c709bfb375df413c61d|NULL|3|3|3|30183|4841
759aed62467baef3|0x7fb8734b2630a0450a0dd7ac0abe|0x7fb874172ff01a44eb71ee5c3da1|NULL|4|4|4|1342|5528
759aed62467baef3|0x7fb8734b2c70ee80eca8cbf42563|0x7fb8741730d080fd09ef27e39a48|NULL|92|92|92|39910|162075
759aed62467baef3|0x7fb8745dcb90aa03a63062fe52c1|0x7fb874173370caf5d2a2ab825afd|NULL|23|23|23|11937|31253
759aed62467baef3|0x7fb8745defd075ef260683609e83|0x7fb8746299d015f336fbe2aacac2|NULL|1|1|1|25|5603
3a3038a847c81bbc|0x7fb8783d4c501c6972c052226069|0x7fb874627970b8cbf259dc221ec9|NULL|1|1|1|10000|4028
3a3038a847c81bbc|0x7fb87522f2307cbe953eee29d34e|0x7fb87417185085fab8dede0c9a79|NULL|1|1|1|1|3546
3a3038a847c81bbc|0x7fb8741899d0788f2215c6bf81b1|0x7fb8741719308d87ee008b6cc1ed|NULL|1|1|1|5|2948
3a3038a847c81bbc|0x7fb874189890a2d751cfe51c0c11|0x7fb874171a10f6d3fcd60f03550a|NULL|3|3|3|29764|5158
3a3038a847c81bbc|0x7fb87417b0b0b90e967c34dd92a|0x7fb874171d902bad9d0225afdf9e|NULL|4|4|4|1233|5510
3a3038a847c81bbc|0x7fb874189930a81d4916ebe3fd55|0x7fb874171e70cfc998c7d26439f1|NULL|92|92|92|37438|171728
3a3038a847c81bbc|0x7fb8752304f0aeb1c10bea67d1dd|0x7fb874172110e27bc10a7b0c7559|NULL|23|23|23|11327|31681
3a3038a847c81bbc|0x7fb87418957075ef260683609e83|0x7fb87462789015f336fbe2aacac2|NULL|1|1|1|25|4981
97a9cd98fbdc2362|0x7fb87ad659f0d81e54162542247|0x7fb87ac625f0d465da87b1870dc6|NULL|184|184|184|259706|261193
97a9cd98fbdc2362|0x7fb87ad65310ecddbdfe05280ae4|0x7fb87b032dd04a277fa05122057e|NULL|23|23|23|29207|32076
218401b582389f86|0x7fb87041f3f0171def772cb18a11|0x7fb8734e30509fca64fd66febc8|NULL|4|4|4|198|5878
218401b582389f86|0x7fb874ed94d0eb3ceb756c6b0144|0x7fb875affbb0b77c04918e246c95|NULL|92|92|92|5848|110956
74a1d8e7e5ef95b0|0x7fb87a9c0630bad22f7bf9f29a57|0x7fb8625a85306174c5e6f3a897b8|NULL|4|4|4|2255|6792
74a1d8e7e5ef95b0|0x7fb87a79d6b0b45a114d3fd3ba5f|0x7fb8625a87d0d1ba97abc0612511|NULL|13|13|13|9020|18945
74a1d8e7e5ef95b0|0x7fb87a79b310caae288fa6657bcb|0x7fb8625a78f0da85ab396b32eeba|NULL|92|92|92|10322|116964
74a1d8e7e5ef95b0|0x7fb879d02e502b75a2f25186867|0x7fb8625a80d0599e0d58804bcc73|NULL|1|1|1|4628|4303
74a1d8e7e5ef95b0|0x7fb87a79b45086de6f9544d4983c|0x7fb8625a9a30d195a339433adb30|NULL|1|1|1|1|2209
843220acb6615a18|0x7fb87794f8709306e29f09d54a25|0x7fb879ecfbf0c70195e05808fd9d|NULL|4|4|4|224|6850
843220acb6615a18|0x7fb861cbafb0f57cb761edcd142|0x7fb87a9c9af0d1bf7e7b1a97bde2|NULL|92|92|92|6568|114252
bf9f1c5ddb1af047|0x7fb87b2fea909888c1fde9ddfc62|0x7fb87b235970d996067d40587ff4|NULL|92|92|92|69949|124478
bf9f1c5ddb1af047|0x7fb87b2febd07724a5f3931b01be|0x7fb87b235c10ae16e8eb33360359|NULL|4|4|4|200000|6985
d5da9b984a12796b|0x7fb861cb5470ba94c9f471f28369|0x7fb862082a5091b3c0fbbfd5e36b|NULL|4|4|4|213|6061
d5da9b984a12796b|0x7fb861cb6eb062a25ddbaa98a6f4|0x7fb862081c5034e0ddf1ef2e3dcd|NULL|92|92|92|6444|112694
5394065e305b774b|0x7fb87a4890f01c6972c052226069|0x7fb87443b170b8cbf259dc221ec9|NULL|1|1|1|10000|4266
5394065e305b774b|0x7fb87a48ba30ae18ff97d9b1c295|0x7fb8740ddd1054008a6393382323|NULL|1|1|1|1|2486
5394065e305b774b|0x7fb8734b03d0ebfbd5950326e98c|0x7fb8740dddf0b422d8e2ec27ea7f|NULL|1|1|1|5|3198
5394065e305b774b|0x7fb8734b02905f30384fe27338|0x7fb8740dded09bfb375df413c61d|NULL|3|3|3|30183|4878
5394065e305b774b|0x7fb87a48a810a796a7b7139d6768|0x7fb8740de25076ac973e8a6339d|NULL|4|4|4|1348|5521
5394065e305b774b|0x7fb8734b0790dd95db3063df6f6e|0x7fb8740de3301a82dcef25713e1b|NULL|92|92|92|40280|162763
5394065e305b774b|0x7fb87a48bcb014de427337eaff1d|0x7fb8740de5d021170d2198629d38|NULL|23|23|23|12139|32259
5394065e305b774b|0x7fb8734b001075ef260683609e83|0x7fb87443b09015f336fbe2aacac2|NULL|1|1|1|25|5358
c612f00880cbb8e8|0x7fb87836e0901c6972c052226069|0x7fb87440d5d0b8cbf259dc221ec9|NULL|1|1|1|10000|3977
c612f00880cbb8e8|0x7fb87a488f104003739033bf19d7|0x7fb8740db8505a5da9369440764e|NULL|1|1|1|1|2579
c612f00880cbb8e8|0x7fb87a4880b097c3961ec895972b|0x7fb8740db930d8927f7b4c2f3ea0|NULL|1|1|1|5|3058
c612f00880cbb8e8|0x7fb878370750c73f922817993d73|0x7fb8740dba10395d76ffeb9666fa|NULL|3|3|3|29904|4848
c612f00880cbb8e8|0x7fb87a489190d1ee8c1d5318cdb4|0x7fb8740dbd907b31b16d1feb8f55|NULL|4|4|4|1321|5340
c612f00880cbb8e8|0x7fb87a48923098513732fafd0775|0x7fb8740dbe70fa612f91dce212fa|NULL|92|92|92|39700|161495
c612f00880cbb8e8|0x7fb87a488a10e907ddfd287c22a8|0x7fb8740dc110ce4082372ba4b656|NULL|23|23|23|12000|30648
c612f00880cbb8e8|0x7fb87a488bf075ef260683609e83|0x7fb8743f9f3015f336fbe2aacac2|NULL|1|1|1|25|5677
506b9aaf767ffe93|0x7fb87b1afd1027247b08085337a7|0x7fb87b1ad970f88025a7db074e41|NULL|184|184|184|260776|254578
506b9aaf767ffe93|0x7fb87b1af9f06fa56d253809da1c|0x7fb876f5d610b687f9230333b781|NULL|23|23|23|29196|31513
adbd28248c69c2e0|0x7fb87417d130c0b5ca66071b2d29|0x7fb869ca2850d214d9702bec75f3|NULL|23|23|23|57138|32852
adbd28248c69c2e0|0x7fb87417d450714f682202421285|0x7fb869ca2a102ee63b399a4d14c3|NULL|92|92|92|114550|118692
adbd28248c69c2e0|0x7fb87417dbd0e2022fa0ce356468|0x7fb869ca33b0822aa377e82bcffe|NULL|3|3|3|150000|8790
adbd28248c69c2e0|0x7fb87417d950b930cb12c0e46865|0x7fb869ca47d0c61445841b99d160|NULL|1|1|1|25|2675
aab9d35bc67c20d3|0x7fb8798a3bf0298e59a9b13b0fdf|0x7fb87653f7307a696ffb94fb285f|NULL|23|23|23|227783|39594
aab9d35bc67c20d3|0x7fb874ac3df04003739033bf19d7|0x7fb87653e0705a5da9369440764e|NULL|1|1|1|1|7932
aab9d35bc67c20d3|0x7fb87522e79097c3961ec895972b|0x7fb87653f2d0d8927f7b4c2f3ea0|NULL|1|1|1|5|9776
aab9d35bc67c20d3|0x7fb87522ea10cb0f36bfb42873d9|0x7fb87653f3b07325750969903322|NULL|1|1|1|2019|2874
aab9d35bc67c20d3|0x7fb8798a56301798aa884e7f3317|0x7fb87653f57064301d96b76a802|NULL|4|4|4|183569|30389588
aab9d35bc67c20d3|0x7fb87522eb50e840131729c654d3|0x7fb87aa70fd072c2c8899ee07381|NULL|3|3|3|150000|13087
63018680fc4b63cf|0x7fb878322a701c6972c052226069|0x7fb87440a230b8cbf259dc221ec9|NULL|1|1|1|10000|3976
63018680fc4b63cf|0x7fb87041d910794e46ce656d2c22|0x7fb875ade9f040d6ed54fbf43f57|NULL|1|1|1|1|2561
63018680fc4b63cf|0x7fb87041c830c9cb07d30c26205a|0x7fb875adead0d43836df528efd4|NULL|1|1|1|5|2966
63018680fc4b63cf|0x7fb87833be105e2c3c1ed73861b5|0x7fb875adebb068c24421ffaa8fbc|NULL|3|3|3|29952|4691
63018680fc4b63cf|0x7fb87041dc3020a3cfe6c4ee1245|0x7fb875adef305bdb6f76791a92fc|NULL|4|4|4|1276|5867
63018680fc4b63cf|0x7fb87041db905746ddcddfb0b0b2|0x7fb87345eff0d98888d561654edc|NULL|92|92|92|38159|160403
63018680fc4b63cf|0x7fb87041cb50cc77a390db9c6707|0x7fb87345f2901ae394cec3f2f31f|NULL|23|23|23|11646|30635
63018680fc4b63cf|0x7fb87833b2d075ef260683609e83|0x7fb87440a07015f336fbe2aacac2|NULL|1|1|1|25|5484
517f9031ec503099|0x7fb871580490f5e63503045c6bc2|0x7fb87a566cd04952f26a02935ff1|NULL|3|3|3|150000|11721
517f9031ec503099|0x7fb871580210825a53d3e5ac9748|0x7fb870d25490e6c3787bece24556|NULL|23|23|23|1500000|40407
c7b024193dd43ac4|0x7fb8783217b01c6972c052226069|0x7fb873853c30b8cbf259dc221ec9|NULL|1|1|1|10000|4061
c7b024193dd43ac4|0x7fb87833c3b0e9be083372d89a3f|0x7fb8738531b0af38fff29e39359c|NULL|1|1|1|1|2521
c7b024193dd43ac4|0x7fb8745db3d0b929a9100a187454|0x7fb875adc61041ac029c07a8fdd8|NULL|1|1|1|5|3103
c7b024193dd43ac4|0x7fb8745dcff0a122eb4c6c6380e1|0x7fb875adc6f0bc25efac75fbb3e6|NULL|3|3|3|30197|4926
c7b024193dd43ac4|0x7fb8745dd9f014349882d4d32ed3|0x7fb875adca70e738bdea1a7c0a52|NULL|4|4|4|1351|5490
c7b024193dd43ac4|0x7fb8745dd1302d95a70318721710|0x7fb875adcb50cbb7ed7e24662d6a|NULL|92|92|92|40428|159953
c7b024193dd43ac4|0x7fb87833c310c5f1a1f1821ff0be|0x7fb875adcdf0c557f30bcdf21e7f|NULL|23|23|23|12226|30117
c7b024193dd43ac4|0x7fb87833beb075ef260683609e83|0x7fb873853df015f336fbe2aacac2|NULL|1|1|1|25|5302
e51f515fd795a82c|0x7fb87ad1b490472f23504ae707aa|0x7fb87adecad0732994b4961d20ec|NULL|23|23|23|732879|40368
e51f515fd795a82c|0x7fb87ad1c1b0f8f2ee3df2f27719|0x7fb87adeac303751c27567ca6cfe|NULL|3|3|3|29752|4492
e51f515fd795a82c|0x7fb87ad1bf30d3966eea6f154c66|0x7fb87adeb330c4ec1f6c1f7c8fac|NULL|2|2|2|30124|5681229
71f6cc3b09cf8ea4|0x7fb877302c3060d2fadf604080a2|0x7fb8795df8b04d85177fe7ccc919|NULL|4|4|4|200|6036
71f6cc3b09cf8ea4|0x7fb8768c8cf0bad26fd5e234e31a|0x7fb8795df6f04e235cc9cc66b769|NULL|92|92|92|6086|127156
e61987469b2f4ebf|0x7fb86ad4a0d03c615728d5a0cae1|0x7fb8642e479013bde84b78dba9e1|NULL|4|4|4|191969|10821
e61987469b2f4ebf|0x7fb86b645e705cbb8af1082cb3f0|0x7fb86c304590b3e4f2d13f4e08fa|NULL|13|13|13|119628|20810
e61987469b2f4ebf|0x7fb86ad4afd01c6972c052226069|0x7fb8642e4950b8cbf259dc221ec9|NULL|1|1|1|10000|2857
84ecd879f421e9f8|0x7fb7f9738770a9051c4ec37c584f|0x7fb86926af50d8570637dcc99b8a|NULL|4|4|4|830|6536
84ecd879f421e9f8|0x7fb7b90bbff07cbe953eee29d34e|0x7fb86921ad7085fab8dede0c9a79|NULL|1|1|1|1|2717
84ecd879f421e9f8|0x7fb7b90bd0d0788f2215c6bf81b1|0x7fb8692688d08d87ee008b6cc1ed|NULL|1|1|1|5|2821
84ecd879f421e9f8|0x7fb7b90bc1d0aa8c158e73ec2548|0x7fb86926b3b08cf0345213e91b02|NULL|1|1|1|1955|3994
84ecd879f421e9f8|0x7fb7b90bc590f86819709bf683ad|0x7fb86926927028b92aa3e789deef|NULL|13|13|13|645|18497
84ecd879f421e9f8|0x7fb7b90bc81029ab0eb958286c93|0x7fb8692181b0cb4f412c1e225f4|NULL|13|13|13|645|14690
cead302d7dff5e3c|0x7fb879c5ef50100d5582931884d7|0x7fb870daf4702a9e87672a382991|NULL|92|92|92|75947|113756
b5c07aa888de1d0f|0x7fb81f0732b07d186b9b1e5e0187|0x7fb868ef4790cd245caf0ed22bac|NULL|92|92|92|5894737|212688
3e93016865fabbed|0x7fb87b2aa8b0956c3bc5e9b407e8|0x7fb87afab5d09bcb9e189f5d3af|NULL|92|92|92|77493|134142
3e93016865fabbed|0x7fb87b2aa9507724a5f3931b01be|0x7fb87afab870ae16e8eb33360359|NULL|4|4|4|200000|7370
bfcd735205dbcbe0|0x7fb87a64313042cba87d1ad047e9|0x7fb8712a9970f8935a01eb53a8a6|NULL|23|23|23|57111|33440
bfcd735205dbcbe0|0x7fb87a6457502a015f08e4a33e5d|0x7fb86d31ba50f7998f59843dba61|NULL|92|92|92|114347|121017
bfcd735205dbcbe0|0x7fb879b791b0e2022fa0ce356468|0x7fb86d31c930822aa377e82bcffe|NULL|3|3|3|150000|9767
bfcd735205dbcbe0|0x7fb87a644d50b930cb12c0e46865|0x7fb86d31caf0c61445841b99d160|NULL|1|1|1|25|3113
202a7eba5f0b5268|0x7fb8769e14102a27f11426d0371|0x7fb7bef352d0fbaaca715f8637d1|NULL|23|23|23|727908|42734
202a7eba5f0b5268|0x7fb8769e2770f8f2ee3df2f27719|0x7fb7bef355703751c27567ca6cfe|NULL|3|3|3|29752|4486
202a7eba5f0b5268|0x7fb8769e2270766c4ff54eabd8b6|0x7fb7bef322b037db4af650b390ed|NULL|2|2|2|30350|5749922
96c136ee1bcfcf5c|0x7fb876cd54b0abc50b34e9564e56|0x7fb850c27f10f0455970ef671b8e|NULL|1|1|1|1|3103
96c136ee1bcfcf5c|0x7fb876cd8930e27cc6788a158c9d|0x7fb850c27ff0cdfa082ffa56e7f1|NULL|1|1|1|397|2964
96c136ee1bcfcf5c|0x7fb87ad67c50e1c6b9a1b9035657|0x7fb850c280d0be1925c6f136f8a7|NULL|13|13|13|31760|19247
4c31fe04d7932fa6|0x7fb879c60e90681b99677c687825|0x7fb8703afdb0647b512d398a701a|NULL|4|4|4|2218|6429
4c31fe04d7932fa6|0x7fb879c6107090d4eaff7bf70e2c|0x7fb875494a10f57dd6756385fc6e|NULL|13|13|13|8872|20152
4c31fe04d7932fa6|0x7fb879c60cb036525825ebc4af21|0x7fb87549423049ba00debfebcaa1|NULL|92|92|92|10110|120141
4c31fe04d7932fa6|0x7fb87b09cfb03a9e6f72528c33d8|0x7fb8703b0130b6391f20598515a5|NULL|1|1|1|1|3133
4c31fe04d7932fa6|0x7fb874d3ba10bcda73540fffc8da|0x7fb870db45d054d3e74c470ba837|NULL|1|1|1|164|3159
d77bab9462eb4e9e|0x7fb85bcf7990eda70c234836bf30|0x7fb85bce1c1044e80936bb2f7312|NULL|3|3|3|150000|13097
d77bab9462eb4e9e|0x7fb85bcf70d0d504ff4b9984ae9f|0x7fb85bce1a50483f476a7d5b9076|NULL|23|23|23|1483898|69554
6d41927a1b47fc26|0x7fb87a2b3b70a49bc415e054d501|0x7fb86fcfdcb01526246a9d98c739|NULL|23|23|23|57280|33372
6d41927a1b47fc26|0x7fb87a2b43906817fffc909d16d9|0x7fb86fcfc0b0ff95b7ecda310c7e|NULL|92|92|92|114326|119978
6d41927a1b47fc26|0x7fb87a2b4cf0e2022fa0ce356468|0x7fb86fcfdaf0822aa377e82bcffe|NULL|3|3|3|150000|9841
6d41927a1b47fc26|0x7fb87a2b41b0b930cb12c0e46865|0x7fb86fcfdbd0c61445841b99d160|NULL|1|1|1|25|3843
63de97efd19ad22e|0x7fb877e7c930b930cb12c0e46865|0x7fb872ef1ab0c61445841b99d160|NULL|1|1|1|25|5007
63de97efd19ad22e|0x7fb874ac06f0cb659c3d699516ab|0x7fb872ef1f10fa6e480db7712199|NULL|1|1|1|785|3300
63de97efd19ad22e|0x7fb874ac0b50b172a4d4ad658c69|0x7fb872ef2450c1fee69477f8e90c|NULL|3|3|3|11941|5514
63de97efd19ad22e|0x7fb874eca49020c3e3d827fbf99e|0x7fb872ef2610a8012c9cc11d7fdc|NULL|23|23|23|119939|28314
63de97efd19ad22e|0x7fb8745dc910a483baf8ae539735|0x7fb872ef2a70a442af24546f8d83|NULL|2|2|2|11578|2394491
82289d33d346db67|0x7fb878a48b10f5e63503045c6bc2|0x7fb8783f26d04952f26a02935ff1|NULL|3|3|3|150000|12905
82289d33d346db67|0x7fb87157e690825a53d3e5ac9748|0x7fb8783f3230e6c3787bece24556|NULL|23|23|23|1500000|35077
67aee8815af164f5|0x7fb87b2acc505b284d064462373e|0x7fb87afb6530deb28e47a127671|NULL|92|92|92|77136|132067
67aee8815af164f5|0x7fb87b2fc8d07724a5f3931b01be|0x7fb87afb6290ae16e8eb33360359|NULL|4|4|4|200000|7143
835db9bc3abac4dc|0x7fb87994a83014615b71c0498d8f|0x7fb871edba305aed35738e60860d|NULL|23|23|23|721658|38465
