QUERY_HASH|EXECUTION_COUNT|QUERY_STRING
"3e9a00190a0f84bc"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%goldenrod%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"57be62ce456e60ea"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%coral%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"7942b5823d376cd"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#35' AND p_container = 'LG CAN' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"1d4f00a2fdf372d0"|1|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%pale%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"48d70e0a47a313b2"|1|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%papaya%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"e31ddc150ca48b11"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%red%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"64d9d273c6ef5482"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%hot%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"c665e3aac7cdc678"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'INDIA' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'ASIA' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'PROMO POLISHED BRASS') as all_nations GROUP BY o_year ORDER BY o_year;"
"97f0966d65c03b81"|1|"SELECT         'TPC-H_Q22', cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal       FROM         (SELECT            SUBSTR(c_phone,1,2) AS cntrycode, c_acctbal          FROM            customer          WHERE            SUBSTR(c_phone,1,2) IN ('13', '29', '27', '10', '34', '11', '26') AND            c_acctbal > (SELECT                           AVG(c_acctbal)                         FROM                           customer                         WHERE                          c_acctbal > 0.00 AND                          SUBSTR(c_phone,1,2) IN ('13', '29', '27', '10', '34', '11', '26')) AND            NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey)        ) AS custsale       GROUP BY cntrycode       ORDER BY cntrycode;"
"3a9a6225ad04ab38"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#52' AND p_container = 'WRAP CAN' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"45815986d9d5bd9d"|3|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%blush%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"504d337a1f3d3295"|3|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%yellow%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"5b1a9977954e2b2c"|1|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%saddle%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"ad8cca2b908da678"|3|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%indian%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"59a380a211a5b7af"|1|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%olive%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"e2e5f1218d66ff8d"|1|"SELECT 'TPC-H_Q21', s_name, count(*) as numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey      AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND exists      (SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey) AND not exists      (SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND      l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'VIETNAM' GROUP BY s_name      ORDER BY numwait DESC, s_name LIMIT 100;"
"f3bf4822c47afb11"|4|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%frosted%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"694399accfe68a89"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%lawn%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"f54c16b0af8a2594"|3|"SELECT 'TPC-H_Q14', 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1996-04-01' AND l_shipdate < '1996-05-01';"
"759aed62467baef3"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'VIETNAM' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'ASIA' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'STANDARD BURNISHED BRASS') as all_nations GROUP BY o_year ORDER BY o_year;"
"3a3038a847c81bbc"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'ALGERIA' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'AFRICA' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'LARGE BURNISHED STEEL') as all_nations GROUP BY o_year ORDER BY o_year;"
"97a9cd98fbdc2362"|3|"SELECT 'TPC-H_Q12', l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('REG AIR', 'AIR') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1993-01-01' AND      l_receiptdate < '1994-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"218401b582389f86"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#43' AND p_container = 'JUMBO PKG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"74a1d8e7e5ef95b0"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'navajo%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'BRAZIL' ORDER BY s_name;"
"843220acb6615a18"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#14' AND p_container = 'SM BOX' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"bf9f1c5ddb1af047"|2|"SELECT 'TPC-H_Q14', 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1993-02-01' AND l_shipdate < '1993-03-01';"
"d5da9b984a12796b"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#33' AND p_container = 'WRAP CAN' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"5394065e305b774b"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'INDIA' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'ASIA' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'ECONOMY POLISHED BRASS') as all_nations GROUP BY o_year ORDER BY o_year;"
"c612f00880cbb8e8"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'SAUDI ARABIA' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'MIDDLE EAST' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'STANDARD PLATED NICKEL') as all_nations GROUP BY o_year ORDER BY o_year;"
"506b9aaf767ffe93"|2|"SELECT 'TPC-H_Q12', l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('MAIL', 'TRUCK') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1997-01-01' AND      l_receiptdate < '1998-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"c58c6d65429f6c99"|1|"DROP VIEW revenue95;"
"adbd28248c69c2e0"|3|"SELECT 'TPC-H_Q10', c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1993-08-01'      AND o_orderdate < '1993-11-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"aab9d35bc67c20d3"|4|"SELECT 'TPC-H_Q05', n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST' AND o_orderdate >= '1997-01-01'      AND o_orderdate < '1998-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"63018680fc4b63cf"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'UNITED STATES' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'AMERICA' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'PROMO ANODIZED BRASS') as all_nations GROUP BY o_year ORDER BY o_year;"
"517f9031ec503099"|1|"SELECT         'TPC-H_Q22', cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal       FROM         (SELECT            SUBSTR(c_phone,1,2) AS cntrycode, c_acctbal          FROM            customer          WHERE            SUBSTR(c_phone,1,2) IN ('28', '17', '31', '33', '22', '15', '13') AND            c_acctbal > (SELECT                           AVG(c_acctbal)                         FROM                           customer                         WHERE                          c_acctbal > 0.00 AND                          SUBSTR(c_phone,1,2) IN ('28', '17', '31', '33', '22', '15', '13')) AND            NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey)        ) AS custsale       GROUP BY cntrycode       ORDER BY cntrycode;"
"c7b024193dd43ac4"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'RUSSIA' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'EUROPE' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'LARGE ANODIZED BRASS') as all_nations GROUP BY o_year ORDER BY o_year;"
