QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|SCANS_SKIPPED|SCANS_SORTED|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"118eb592898739be"|"0x7fb87b36caf0eb73f95655749353"|"0x7fb8780e4570e2b1e1b867364328"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|184|261516|184|164300|22478692|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"118eb592898739be"|"0x7fb87b36caf0eb73f95655749353"|"0x7fb8780e4570e2b1e1b867364328"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|184|261516|184|164300|22478692|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"118eb592898739be"|"0x7fb87b36d3b09f5164129f68e0bf"|"0x7fb87b36d1102d8ee66ab045f804"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|914792|92|130925|3775118|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"
"118eb592898739be"|"0x7fb87b36d1102d8ee66ab045f804"|"0x7fb87b36d1f0f3a5082abf20904b"|"NULL"|"DATA"|"lineitem"|"l_receiptdate"|0|0|92|6001215|92|914792|15168617|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"118eb592898739be"|"0x7fb87b36d2d0cf728653473e9b03"|"0x7fb87b36d1102d8ee66ab045f804"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|914792|92|130591|3359107|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"
"cae48c81481802f4"|"0x7fb8783c76f0283dec8f25f601e9"|"0x7fb8783c74506b767f6baf90405f"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|27|34|27|34|120601|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"cae48c81481802f4"|"0x7fb8783c74506b767f6baf90405f"|"0x7fb8783c737022e59179cf428abb"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|48|79|27|34|136294|"TableScan Impl: ColumnVsValue l_quantity >= 15"
"cae48c81481802f4"|"0x7fb8783c737022e59179cf428abb"|"0x7fb8783c70d0149c0dc2458a5dc"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|81|168|48|79|254617|"TableScan Impl: ColumnVsValue l_quantity <= 25"
"cae48c81481802f4"|"0x7fb8783c70d0149c0dc2458a5dc"|"0x7fb8783c6ff071f759b9d9642c5d"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|81|168|81|168|739063|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"cae48c81481802f4"|"0x7fb8783c6ff071f759b9d9642c5d"|"0x7fb8783c6f10e2ed280d854e115c"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|527|81|168|500873|"TableScan Impl: ColumnVsValue p_brand = 'Brand#33'"
"cae48c81481802f4"|"0x7fb8783c6d50faf020b9769f9c36"|"0x7fb879bacc1044febc3de5ee4ec7"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2061|92|527|395216|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"cae48c81481802f4"|"0x7fb8783c71b046e2f63280ca7d5e"|"0x7fb8783c7990410e91e59bfb685"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|14375|0|0|141443|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"cae48c81481802f4"|"0x7fb8783c94b02d03d5a5cb4b418e"|"0x7fb8783c7610303b72284c56fa9a"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|798|4|75|26127|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"cae48c81481802f4"|"0x7fb8783c7610303b72284c56fa9a"|"0x7fb8783c7530b7c6044ebf223963"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7876|4|798|733248|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"cae48c81481802f4"|"0x7fb8783c7530b7c6044ebf223963"|"0x7fb879baccb05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7876|292486|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"cae48c81481802f4"|"0x7fb8783c7ed0f5eb539998e9a9a4"|"0x7fb8783c7df047f2631c2959e457"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|802|4|151|26362|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"cae48c81481802f4"|"0x7fb8783c7df047f2631c2959e457"|"0x7fb871eab590f99ceded28013ff"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8141|4|802|751422|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"cae48c81481802f4"|"0x7fb871eab590f99ceded28013ff"|"0x7fb879baccb05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8141|274267|"TableScan Impl: ColumnVsValue p_brand = 'Brand#33'"
"cae48c81481802f4"|"0x7fb8783c7a70cdb5ff6639c75930"|"0x7fb8783c8410e96c9765e23e92ea"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|810|4|251|26151|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"cae48c81481802f4"|"0x7fb8783c8410e96c9765e23e92ea"|"0x7fb8783c8330de42b7c3ea570166"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7938|4|810|722307|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"cae48c81481802f4"|"0x7fb8783c8330de42b7c3ea570166"|"0x7fb879baccb05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7938|285762|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"cae48c81481802f4"|"0x7fb8783c7290b1466c8847d9f200"|"0x7fb8783c7990410e91e59bfb685"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|14375|92|2061|584064|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"cae48c81481802f4"|"0x7fb8783c82508de4b1dafa0a6e97"|"0x7fb8783c8170b421dca57d4a9729"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|47|69|47|69|203788|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"cae48c81481802f4"|"0x7fb8783c8170b421dca57d4a9729"|"0x7fb8783c8090be8d1763ebf4262d"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|84|173|47|69|230879|"TableScan Impl: ColumnVsValue l_quantity <= 32"
"cae48c81481802f4"|"0x7fb8783c8090be8d1763ebf4262d"|"0x7fb8783c7fb049dcca434f33bb91"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|89|289|84|173|350111|"TableScan Impl: ColumnVsValue l_quantity >= 22"
"cae48c81481802f4"|"0x7fb8783c7fb049dcca434f33bb91"|"0x7fb8783c77d04d75f8b3deb90b90"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|89|289|89|289|762500|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"cae48c81481802f4"|"0x7fb8783c77d04d75f8b3deb90b90"|"0x7fb8783c6f10e2ed280d854e115c"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|527|89|289|498703|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"cae48c81481802f4"|"0x7fb8783c88705e394d534b0eebee"|"0x7fb8783c8790399f1350342e6a67"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|14|14|14|14|75324|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"cae48c81481802f4"|"0x7fb8783c8790399f1350342e6a67"|"0x7fb8783c86b0e1ef1f72119e9f83"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|14|14|14|14|55351|"TableScan Impl: ColumnVsValue l_quantity >= 1"
"cae48c81481802f4"|"0x7fb8783c86b0e1ef1f72119e9f83"|"0x7fb8783c85d09ff080f580573208"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|14|14|14|14|67500|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"cae48c81481802f4"|"0x7fb8783c85d09ff080f580573208"|"0x7fb8783c84f0fef4eb86d25d22b6"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|68|108|14|14|347970|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"cae48c81481802f4"|"0x7fb8783c84f0fef4eb86d25d22b6"|"0x7fb8783c6f10e2ed280d854e115c"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|92|527|68|108|304313|"TableScan Impl: ColumnVsValue l_quantity <= 11"
"e746d56381731f4f"|"0x7fb87a9a7af03e5ebc0eadd41afc"|"0x7fb87a9a7a108ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|55266|2113030|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-02-01' AND '1993-05-01'"
"e746d56381731f4f"|"0x7fb87a9a7d90d7d8638dd110f37b"|"0x7fb87791243014ca868193d47816"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|221643|92|140102|16563678|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"e746d56381731f4f"|"0x7fb87a9a7d90d7d8638dd110f37b"|"0x7fb87791243014ca868193d47816"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|221643|92|140102|16563678|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"db9f11d764d89275"|"0x7fb8642e59f0df8c021a7f4c480b"|"0x7fb8642e59105fe8198d58453bdb"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|3|185791|3|29550|4539907|"TableScan Impl: ExpressionEvaluator (p_size) IN (32, 29, 39, 23, 28, 26, 25, 19)"
"db9f11d764d89275"|"0x7fb867cfd8b02e178ca4760aa016"|"0x7fb86ad4ad5015de01ad4290c460"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192025|4|70360|1285650|"TableScan Impl: ColumnVsValue p_type < 'MEDIUM BRUSHED'"
"db9f11d764d89275"|"0x7fb867cfab30a725059d4585118"|"0x7fb8583f3010906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|192025|649025|"TableScan Impl: ColumnVsValue p_brand != 'Brand#24'"
"db9f11d764d89275"|"0x7fb8642e52f0bfb805af56673fb7"|"0x7fb86ad4ad5015de01ad4290c460"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192025|4|115431|1771675|"TableScan Impl: ColumnVsValue p_type >= 'MEDIUM BRUSHEE'"
"db9f11d764d89275"|"0x7fb8642e4cd08502357db0b4381e"|"0x7fb86ad4a5301c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1017468|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"a756e4263a550cbb"|"0x7fb8712aaf509345589ac552074a"|"0x7fb8712ab2d0707091e7d7f65298"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|0|0|4|1314488|4|328622|143283048|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"a756e4263a550cbb"|"0x7fb8712aaf509345589ac552074a"|"0x7fb8712ab2d0707091e7d7f65298"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|0|0|4|1314488|4|328622|143283048|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"a756e4263a550cbb"|"0x7fb8712ab110dfdd1c4f2f825c5b"|"0x7fb8712ab1f0ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|10938|13614775|"TableScan Impl: ColumnLike p_name LIKE '%lavender%'"
"84d5a9fe52d660cd"|"0x7fb850c255109fa48a781042ed4b"|"0x7fb876cdb09042ad9eb313d7f8a2"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|0|0|1|30485|1|888|3722892|"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x7fb86d20aad0)"
"84d5a9fe52d660cd"|"0x7fb850c255109fa48a781042ed4b"|"0x7fb876cdb09042ad9eb313d7f8a2"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|0|0|1|30485|1|888|3722892|"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x7fb86d20aad0)"
"84d5a9fe52d660cd"|"0x7fb8592bdb5086299945ca8c4f7b"|"0x7fb8592bcf10c61445841b99d160"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|11931|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"
"e0774dca1f95d09b"|"0x7fb85e9f0c502e27f7d99a5db755"|"0x7fb87b03e550bf2f4ff33f2fff47"|"NULL"|"REFERENCE"|"partsupp"|"ps_supplycost"|0|0|1|30247|1|911|3727961|"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x7fb870cae3d0)"
"e0774dca1f95d09b"|"0x7fb85e9f0c502e27f7d99a5db755"|"0x7fb87b03e550bf2f4ff33f2fff47"|"NULL"|"REFERENCE"|"partsupp"|"ps_availqty"|0|0|1|30247|1|911|3727961|"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x7fb870cae3d0)"
"e0774dca1f95d09b"|"0x7fb86be2a2f0c6f7c47b997a40d3"|"0x7fb86be2a210c61445841b99d160"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|15888|"TableScan Impl: ColumnVsValue n_name = 'FRANCE'"
"8435e83560f8f245"|"0x7fb869ca541060cabc0cc72e9649"|"0x7fb869ca5b10bb7248eadec57cdf"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|229039|92|114700|3080516|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"8435e83560f8f245"|"0x7fb869ca5a303a64712b918e9576"|"0x7fb869ca595018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57311|2188287|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-05-01' AND '1994-08-01'"
"cef4c9967881e406"|"0x7fb879e3ba308522f7d9245c50f7"|"0x7fb879e3b950968ddc1d04cb69f4"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|23|6016|23|3076|268832|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"cef4c9967881e406"|"0x7fb879e3b950968ddc1d04cb69f4"|"0x7fb879e3b8704232e9e4a0b50e13"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|23|11345|23|6016|386872|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
"cef4c9967881e406"|"0x7fb879e3b6b0d2009c6b95172384"|"0x7fb879e3b5d0896afc74607fc65"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|2|36991|2|11345|1458274|"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"cef4c9967881e406"|"0x7fb879e3a7d09483fc0c257b6a89"|"0x7fb87964f870b930cb12c0e46865"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|1|25|1|1|15142|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
"cef4c9967881e406"|"0x7fb879e3a990def51d3e2fd1fb76"|"0x7fb87964f870b930cb12c0e46865"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|1|25|1|1|6353|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"cef4c9967881e406"|"0x7fb879e3bbf0e6202b58829c6b1c"|"0x7fb879e3bb10b178c6be65668175"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|23|5329|23|2631|233857|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
"cef4c9967881e406"|"0x7fb879e3bb10b178c6be65668175"|"0x7fb879e3b8704232e9e4a0b50e13"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|23|11345|23|5329|323367|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"
"ba40a0751c8fa1d2"|"0x7fb868eec6101ac5483195eb0d9"|"0x7fb875ad9510ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2222|250740|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'hot' AND 'hou'"
"ba40a0751c8fa1d2"|"0x7fb875ad9350a9fce9dddb052740"|"0x7fb868f4f4f05a9686a3c44324eb"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|66545|92|10198|1512992|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"ba40a0751c8fa1d2"|"0x7fb868f8a350daa22af2addccf9d"|"0x7fb868eed790c61445841b99d160"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|18469|"TableScan Impl: ColumnVsValue n_name = 'VIETNAM'"
"15224438c25f5876"|"0x7fb86fdcacb092d6d1c01a5b523e"|"0x7fb86fdcae70a6c2e19c5e46f3cb"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|0|0|4|1338484|4|334621|145186415|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"15224438c25f5876"|"0x7fb86fdcacb092d6d1c01a5b523e"|"0x7fb86fdcae70a6c2e19c5e46f3cb"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|0|0|4|1338484|4|334621|145186415|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"15224438c25f5876"|"0x7fb86fdca23092c22bd0c86b9025"|"0x7fb86fdca150ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|11150|14562970|"TableScan Impl: ColumnLike p_name LIKE '%tomato%'"
"c30145b34bbe2408"|"0x7fb869ca1eb039c48f0c9adcbaa3"|"0x7fb869ca143017b4485964421111"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|228021|92|114028|3071930|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"c30145b34bbe2408"|"0x7fb869ca1c10514902343e561e94"|"0x7fb869ca0d3018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|56934|2179983|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-03-01' AND '1993-06-01'"
"a5a64d941c31362"|"0x7fb869ca1190f29e32de94bb7fb8"|"0x7fb869ca0630bab33fa13d85cf38"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|231207|92|115282|3086384|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"a5a64d941c31362"|"0x7fb869ca0710610ba346593d4451"|"0x7fb869ca039018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57683|2188050|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-11-01' AND '1995-02-01'"
"2c80bac730da41d"|"0x7fb873aea2302d8e3ba3eab642cf"|"0x7fb873aea1502c53d8f0a36e2c80"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|92|165858|92|79458|2098551|"TableScan Impl: ColumnVsValue l_quantity < 25"
"2c80bac730da41d"|"0x7fb873aea1502c53d8f0a36e2c80"|"0x7fb873aea0708ed5fa3719a75241"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|0|0|92|913487|92|165858|4336906|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.04 AND 0.06001"
"2c80bac730da41d"|"0x7fb873aea0708ed5fa3719a75241"|"0x7fb873ae9f90a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|913487|14869771|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"3337dfe32c9732e2"|"0x7fb86c2cebb091cda0f7ab8c89a0"|"0x7fb8633c3b50f9f13ad9e70864f8"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|185512|4|29749|2547996|"TableScan Impl: ExpressionEvaluator (p_size) IN (5, 37, 42, 45, 6, 36, 30, 9)"
"3337dfe32c9732e2"|"0x7fb8633c4e90321865677271b668"|"0x7fb8606231b0222f955febf05e17"|"NULL"|"REFERENCE"|"part"|"p_type"|4|0|4|192082|0|0|16270|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY ANODIZED'"
"3337dfe32c9732e2"|"0x7fb8633c4bf01e5771782ded4db1"|"0x7fb8634aba90906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|192082|635382|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"
"3337dfe32c9732e2"|"0x7fb8633c22d046397f3f17148184"|"0x7fb8606231b0222f955febf05e17"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192082|4|185512|1251410|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY ANODIZEE'"
"3337dfe32c9732e2"|"0x7fb8633c50508502357db0b4381e"|"0x7fb8606236b01c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1070478|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"81d3a1fad4d6aacc"|"0x7fb86fcffd10923f6b1d43abb2de"|"0x7fb86fd001704030a86e870f445"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|224364|92|111987|3013300|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"81d3a1fad4d6aacc"|"0x7fb86fcffed0cdace8ff13f67469"|"0x7fb86fd01f3018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|55973|2134685|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-12-01' AND '1994-03-01'"
"40f9d26e7b074525"|"0x7fb81e3f0fb0eb434886866cfb24"|"0x7fb81e3f0ed0ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2169|249045|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'misty' AND 'mistz'"
"40f9d26e7b074525"|"0x7fb81e3f099018d5db960a0927bb"|"0x7fb81e3f07d029fb6f482cf536ff"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|65029|92|9836|1473720|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"40f9d26e7b074525"|"0x7fb81e3f1170711864cbe134a49"|"0x7fb81e3f1090365f693c8848eab5"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|1|25|1|1|19229|"TableScan Impl: ColumnVsValue n_name = 'PERU'"
"5a90d8d116963903"|"0x7fb86fd006b0434ead921bdb5f39"|"0x7fb86fd00250f58890dbaa0af971"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|230321|92|115292|3097487|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"5a90d8d116963903"|"0x7fb86fd00330f4025a6d8137c4dd"|"0x7fb86fcfffb018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57332|2183222|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-11-01' AND '1994-02-01'"
"efce1066834f8223"|"0x7fb87450a590fc0f1ec7578e14a7"|"0x7fb86fcfb630755281f7fa54c04a"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|228849|92|114508|3098152|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"efce1066834f8223"|"0x7fb86fcfb5505f2417100855b3c"|"0x7fb87450a4b018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57093|2147772|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-05-01' AND '1993-08-01'"
"d1227321cd540d48"|"0x7fb8778b9a90397e133d7a33cc4f"|"0x7fb8778b9b708ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|55784|2127978|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1997-04-01'"
"d1227321cd540d48"|"0x7fb8778b97f0b3fe4e769bfb2037"|"0x7fb8779513508a047722808754a6"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|222956|92|140823|16701815|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"d1227321cd540d48"|"0x7fb8778b97f0b3fe4e769bfb2037"|"0x7fb8779513508a047722808754a6"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|222956|92|140823|16701815|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"9cc53c7ab139ffd"|"0x7fb86d31c2309c84e492da96de6f"|"0x7fb86d31c150ac0eb3f73fddc7ba"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|0|0|4|1303388|4|325847|140811111|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"9cc53c7ab139ffd"|"0x7fb86d31c2309c84e492da96de6f"|"0x7fb86d31c150ac0eb3f73fddc7ba"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|0|0|4|1303388|4|325847|140811111|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"9cc53c7ab139ffd"|"0x7fb86d31c77020d965a215628987"|"0x7fb8771e4590ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|10826|16616140|"TableScan Impl: ColumnLike p_name LIKE '%peru%'"
"b7faeb4b742ae053"|"0x7fb8771e3790da1ff7c4f8b7cd63"|"0x7fb86d31afd0304e6d02092a7e1b"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|0|0|4|1286440|4|321610|139295507|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"b7faeb4b742ae053"|"0x7fb8771e3790da1ff7c4f8b7cd63"|"0x7fb86d31afd0304e6d02092a7e1b"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|0|0|4|1286440|4|321610|139295507|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"b7faeb4b742ae053"|"0x7fb8771e3950575deabcd65ca711"|"0x7fb8771e3f70ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|10736|15868886|"TableScan Impl: ColumnLike p_name LIKE '%smoke%'"
